STREET,LOCALITY,RECD_DATE,COMP_DATE,EASTING,NORTHING
DEWSBURY ROAD,MORLEY,23/4/2018 00:00:00,26/4/2018 00:00:00,428435.78,428872.98
MIRY LANE,YEADON,23/4/2018 00:00:00,26/4/2018 00:00:00,420608.28,441054.1
COPGROVE ROAD,GIPTON,23/4/2018 00:00:00,11/5/2018 0:00,432405.7,436308.71
KENTMERE CLOSE,SEACROFT,23/4/2018 00:00:00,27/4/2018 00:00:00,434990.69,436463.47
KENTMERE CLOSE,SEACROFT,23/4/2018 00:00:00,27/4/2018 00:00:00,435025.08,436450.25
LANDS LANE,GUISELEY,23/4/2018 00:00:00,25/4/2018 00:00:00,419296.44,442331.37
LANDS LANE,GUISELEY,23/4/2018 00:00:00,25/4/2018 00:00:00,419296.44,442331.37
RING ROAD HORSFORTH,HORSFORTH,23/4/2018 00:00:00,26/4/2018 00:00:00,425183.61,437860.5
WALTON DRIVE,DRIGHLINGTON,23/4/2018 00:00:00,27/4/2018 00:00:00,422947.43,428405.77
STONEGATE ROAD,MEANWOOD,23/4/2018 00:00:00,25/4/2018 00:00:00,428845.56,437249.53
STONEGATE ROAD,MEANWOOD,23/4/2018 00:00:00,14/5/2018 00:00:00,428657.73,436987.48
STONEGATE ROAD,MEANWOOD,23/4/2018 00:00:00,25/4/2018 00:00:00,428894.32,437312.61
STONEGATE ROAD,MEANWOOD,23/4/2018 00:00:00,25/4/2018 00:00:00,428758.57,437140.4
STONEGATE ROAD,MEANWOOD,23/4/2018 00:00:00,25/4/2018 00:00:00,428638.06,436994.43
RICHARDSHAW ROAD,PUDSEY,23/4/2018 00:00:00,26/4/2018 00:00:00,422428.25,434184.55
RICHARDSHAW ROAD,PUDSEY,23/4/2018 00:00:00,26/4/2018 00:00:00,422340.27,434168.67
RAYNVILLE ROAD,BRAMLEY,23/4/2018 00:00:00,27/4/2018 00:00:00,425673.18,435058.34
WESTFIELD ROAD,ROTHWELL,23/4/2018 00:00:00,26/4/2018 00:00:00,433490.83,427220.9
HENCONNER AVENUE,CHAPEL ALLERTON,23/4/2018 00:00:00,27/4/2018 00:00:00,430250.84,436816.97
WAKEFIELD ROAD,SWILLINGTON,23/4/2018 00:00:00,26/4/2018 00:00:00,437775.43,429813.62
LEEDS ROAD TO PONTEFRACT ROAD LINK,STOURTON,23/4/2018 00:00:00,26/4/2018 00:00:00,433450.02,429753.69
SOUTH ACCOMMODATION ROAD,HUNSLET,23/4/2018 00:00:00,26/4/2018 00:00:00,431050.45,432316.64
SOUTH ACCOMMODATION ROAD,HUNSLET,23/4/2018 00:00:00,26/4/2018 00:00:00,431493.15,432471.04
WESTFIELD ROAD,ROTHWELL,22/4/2018 00:00:00,26/4/2018 00:00:00,433490.83,427220.9
SHARP LANE,ROBIN HOOD,22/4/2018 00:00:00,26/4/2018 00:00:00,431991.55,427670.49
WATERGATE,METHLEY,22/4/2018 00:00:00,25/4/2018 00:00:00,439453.1,426171.56
OLD POOL BANK,POOL IN WHARFEDALE,22/4/2018 00:00:00,25/4/2018 00:00:00,423745.48,444317.38
BAILDON DRIVE,WHINMOOR,22/4/2018 00:00:00,16/5/2018 00:00:00,436174.17,436880.13
NABURN APPROACH,WHINMOOR,22/4/2018 00:00:00,24/4/2018 00:00:00,436012.84,437650.43
CHURCH AVENUE,SWILLINGTON,22/4/2018 00:00:00,24/4/2018 00:00:00,438112.78,430505.51
CLIFFORD ROAD,BRAMHAM,22/4/2018 00:00:00,24/4/2018 00:00:00,442625.71,443374.87
DORSET MOUNT,HAREHILLS,22/4/2018 00:00:00,3/5/2018 0:00,432139.23,435486.54
SANDGATE TERRACE,KIPPAX,21/4/2018 00:00:00,24/4/2018 00:00:00,442109.92,430403.66
CLIFFORD MOOR ROAD,BOSTON SPA,21/4/2018 00:00:00,24/4/2018 00:00:00,441926.75,445602.22
KING LANE SERVICE ROAD,MOORTOWN,21/4/2018 00:00:00,24/4/2018 00:00:00,429094.34,439813.61
BAR LANE,CLIFFORD,21/4/2018 00:00:00,24/4/2018 00:00:00,443863.41,444577.7
SANDGATE DRIVE,KIPPAX,21/4/2018 00:00:00,24/4/2018 00:00:00,442069.99,430632.51
PARKLANDS GATE,BRAMHOPE,21/4/2018 00:00:00,25/4/2018 00:00:00,425139.38,443053.4
CROSS FLATTS AVENUE,CROSS FLATTS,20/4/2018 00:00:00,26/4/2018 00:00:00,429564.36,430343.3
VIADUCT STREET,STANNINGLEY,20/4/2018 00:00:00,26/4/2018 00:00:00,421920.07,434339.68
ASH TREE APPROACH,STANKS,20/4/2018 00:00:00,24/4/2018 00:00:00,436790.27,435998.07
STANKS LANE SOUTH,STANKS,20/4/2018 00:00:00,24/4/2018 00:00:00,436913.55,435744.27
VESPER GATE MOUNT,KIRKSTALL,20/4/2018 00:00:00,27/4/2018 00:00:00,0,0
CAXTON ROAD,OTLEY,20/4/2018 00:00:00,25/4/2018 00:00:00,419026.36,444982.92
HOLT PARK SERVICE ROAD,ADEL,20/4/2018 00:00:00,25/4/2018 00:00:00,425920.76,440125.27
BROAD LANE,BRAMLEY,20/4/2018 00:00:00,26/4/2018 00:00:00,423993.66,435438.5
DEWSBURY ROAD,HUNSLET,20/4/2018 00:00:00,26/4/2018 00:00:00,430044.73,431041.33
HEADINGLEY MOUNT,HEADINGLEY,20/4/2018 00:00:00,27/4/2018 00:00:00,427444.16,436152.32
COPLEY LANE,ABERFORD,20/4/2018 00:00:00,24/4/2018 00:00:00,444947.86,436042.95
TINSHILL ROAD,COOKRIDGE,20/4/2018 00:00:00,25/4/2018 00:00:00,424495.01,439134.47
OTLEY OLD ROAD SERVICE ROAD 5,COOKRIDGE,20/4/2018 00:00:00,2/5/2018 0:00,425515.32,440034.66
OTLEY OLD ROAD SERVICE ROAD 5,COOKRIDGE,20/4/2018 00:00:00,25/4/2018 00:00:00,425440.71,440205.58
CARR MANOR CRESCENT,MOORTOWN,20/4/2018 00:00:00,23/4/2018 00:00:00,429593.61,437969.75
STAINBECK ROAD,MEANWOOD,20/4/2018 00:00:00,24/4/2018 00:00:00,429530.87,437343.28
BOGGART HILL DRIVE,SEACROFT,20/4/2018 00:00:00,27/4/2018 00:00:00,434755.88,436851.61
BOGGART HILL,SEACROFT,20/4/2018 00:00:00,27/4/2018 00:00:00,434240.97,436838.17
BOGGART HILL,SEACROFT,20/4/2018 00:00:00,27/4/2018 00:00:00,434287.68,436824.05
BOGGART HILL,SEACROFT,20/4/2018 00:00:00,27/4/2018 00:00:00,434249.3,436834.32
BOGGART HILL,SEACROFT,20/4/2018 00:00:00,27/4/2018 00:00:00,434314,436821.05
DORSET AVENUE,HAREHILLS,19/4/2018 00:00:00,27/4/2018 00:00:00,432201.47,435559.79
STAINBECK ROAD,MEANWOOD,19/4/2018 00:00:00,23/4/2018 00:00:00,430383.29,437862.74
STAINBECK AVENUE,MEANWOOD,19/4/2018 00:00:00,23/4/2018 00:00:00,428906.48,436887.95
QUEENSHILL DRIVE,MOORTOWN,19/4/2018 00:00:00,1/5/2018 0:00,430052.49,438901.28
BULLERTHORPE LANE,COLTON,19/4/2018 00:00:00,23/4/2018 00:00:00,437707.83,433024.08
GLEDHOW LANE,GLEDHOW,19/4/2018 00:00:00,23/4/2018 00:00:00,430816.42,437093.25
GLEDHOW LANE,GLEDHOW,19/4/2018 00:00:00,23/4/2018 00:00:00,431910.8,437040.76
GLEDHOW LANE,GLEDHOW,19/4/2018 00:00:00,23/4/2018 00:00:00,431911.59,437047.37
GLEDHOW LANE,GLEDHOW,19/4/2018 00:00:00,23/4/2018 00:00:00,432118.77,436990.61
LINCOMBE DRIVE,GLEDHOW,19/4/2018 00:00:00,23/4/2018 00:00:00,0,0
ALBERT ROAD,MORLEY,19/4/2018 00:00:00,26/4/2018 00:00:00,427534.7,428069.86
CARDIGAN ROAD,HEADINGLEY,19/4/2018 00:00:00,20/4/2018 00:00:00,427634.91,435950.02
CARDIGAN ROAD,HEADINGLEY,19/4/2018 00:00:00,19/4/2018 00:00:00,428009.91,435435.63
CARDIGAN ROAD,HEADINGLEY,19/4/2018 00:00:00,20/4/2018 00:00:00,428005.33,435422.44
INNER RING ROAD,LEEDS,19/4/2018 00:00:00,20/4/2018 00:00:00,429844.91,434426.92
BAILDON DRIVE,WHINMOOR,19/4/2018 00:00:00,23/4/2018 00:00:00,436193.3,436862.89
BAILDON DRIVE,WHINMOOR,19/4/2018 00:00:00,23/4/2018 00:00:00,436148.59,436898.34
SHERBURN ROAD NORTH,WHINMOOR,19/4/2018 00:00:00,23/4/2018 00:00:00,435818.24,437781.39
EASTWOOD LANE,SWARCLIFFE,19/4/2018 00:00:00,23/4/2018 00:00:00,436571.09,435633.34
STANKS DRIVE,STANKS,19/4/2018 00:00:00,23/4/2018 00:00:00,436995.27,435731.42
CHURCH LANE,CROSS GATES,19/4/2018 00:00:00,23/4/2018 00:00:00,436545.8,435437.38
AUSTHORPE ROAD,CROSS GATES,19/4/2018 00:00:00,23/4/2018 00:00:00,436629.02,434697.58
PONTEFRACT ROAD,STOURTON,19/4/2018 00:00:00,19/4/2018 00:00:00,433048.17,430115.87
BUTT LANE,FARNLEY,19/4/2018 00:00:00,20/4/2018 00:00:00,425017.1,433150.25
WARRELS ROAD,BRAMLEY,19/4/2018 00:00:00,24/4/2018 00:00:00,424404.15,434962.88
HAMILTON PLACE,CHAPELTOWN,19/4/2018 00:00:00,27/4/2018 00:00:00,431162.87,435495.79
CRANMER GARDENS,MOORTOWN,19/4/2018 00:00:00,23/4/2018 00:00:00,429454.79,439234.79
KING LANE,MOORTOWN,19/4/2018 00:00:00,23/4/2018 00:00:00,430082.03,438397.04
PRINCE HENRY ROAD,OTLEY,19/4/2018 00:00:00,25/4/2018 00:00:00,420312.9,446283.77
MORRIS LANE,KIRKSTALL,19/4/2018 00:00:00,26/4/2018 00:00:00,426357.67,435929.61
COPGROVE ROAD,GIPTON,19/4/2018 00:00:00,10/5/2018 0:00,432224.57,436112.07
COPGROVE ROAD,GIPTON,19/4/2018 00:00:00,11/5/2018 0:00,432461.06,436320.77
WAKEFIELD ROAD,OULTON,19/4/2018 00:00:00,19/4/2018 00:00:00,435815.92,426001.43
OTLEY ROAD,HEADINGLEY,19/4/2018 00:00:00,19/4/2018 00:00:00,427887.02,436199.85
CHURCH LANE,MICKLEFIELD,19/4/2018 00:00:00,23/4/2018 00:00:00,443118.65,433203.71
RING ROAD MOORTOWN,MOORTOWN,19/4/2018 00:00:00,23/4/2018 00:00:00,432621.1,439363.62
HUNGER HILLS DRIVE,HORSFORTH,19/4/2018 00:00:00,22/5/2018 00:00:00,423301.68,438324.4
KNOTT LANE,RAWDON,19/4/2018 00:00:00,15/5/2018 00:00:00,422113.39,438611.04
KENTMERE CRESCENT,SEACROFT,19/4/2018 00:00:00,27/4/2018 00:00:00,434870.38,436688.81
KENTMERE CRESCENT,SEACROFT,19/4/2018 00:00:00,27/4/2018 00:00:00,434863.3,436672.45
HAREHILLS LANE,HAREHILLS,19/4/2018 00:00:00,24/4/2018 00:00:00,431926.85,435893.23
AUSTHORPE LANE,AUSTHORPE,19/4/2018 00:00:00,23/4/2018 00:00:00,436937.97,434259.38
KINGSWEAR CRESCENT,AUSTHORPE,19/4/2018 00:00:00,23/4/2018 00:00:00,436909.67,434323.06
SMEATON APPROACH,MANSTON,19/4/2018 00:00:00,11/5/2018 0:00,437251.14,435512.91
SMEATON APPROACH,MANSTON,19/4/2018 00:00:00,23/4/2018 00:00:00,437256.76,435541.02
WOODLAND LANE,CHAPEL ALLERTON,19/4/2018 00:00:00,23/4/2018 00:00:00,430601.23,437328.21
WOODLAND LANE,CHAPEL ALLERTON,19/4/2018 00:00:00,23/4/2018 00:00:00,430514.97,437414.62
WOODLAND LANE,CHAPEL ALLERTON,19/4/2018 00:00:00,23/4/2018 00:00:00,430631.95,437262.5
WHITE LAITHE ROAD,WHINMOOR,19/4/2018 00:00:00,23/4/2018 00:00:00,435803.35,437879.57
SOUTH ACCOMMODATION ROAD,HUNSLET,19/4/2018 00:00:00,19/4/2018 00:00:00,431269.34,432350.8
LEEDS ROAD TO PONTEFRACT ROAD LINK,STOURTON,19/4/2018 00:00:00,19/4/2018 00:00:00,433626.27,429718.49
ROUNDHAY ROAD,LEEDS,19/4/2018 00:00:00,23/4/2018 00:00:00,432112.44,436075.37
HARROGATE ROAD,LEEDS,19/4/2018 00:00:00,23/4/2018 00:00:00,430438.56,437645.8
HARROGATE ROAD,LEEDS,19/4/2018 00:00:00,23/4/2018 00:00:00,430434.56,437695.93
BRADFORD ROAD,STANNINGLEY,19/4/2018 00:00:00,20/4/2018 00:00:00,419942.59,434103.51
LEEDS ROAD,BRAMHOPE,19/4/2018 00:00:00,27/4/2018 00:00:00,424149.43,443993.8
RAYNVILLE ROAD,BRAMLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,424977.9,435131.08
FALL LANE,EAST ARDSLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,431121.68,426082.43
BRADFORD ROAD,TINGLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,428752.04,426005.68
BRADFORD ROAD,STANNINGLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,421916.28,434344.15
BRADFORD ROAD,STANNINGLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,421888.17,434347.17
RODLEY LANE,RODLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,422217.9,436384.56
LEEDS AND BRADFORD ROAD,BRAMLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,423309.6,435156.68
SELBY ROAD,AUSTHORPE,18/4/2018 00:00:00,20/4/2018 00:00:00,439286.19,432424.69
LEEDS ROAD TO PONTEFRACT ROAD LINK,STOURTON,18/4/2018 00:00:00,18/4/2018 00:00:00,433129.34,429695.75
WHINMOOR CRESCENT,WHINMOOR,18/4/2018 00:00:00,20/4/2018 00:00:00,435263.78,437996.65
WHINMOOR CRESCENT,WHINMOOR,18/4/2018 00:00:00,20/4/2018 00:00:00,435356.05,437983.85
RED HALL DRIVE,WHINMOOR,18/4/2018 00:00:00,20/4/2018 00:00:00,435391.54,438192.11
HARROGATE ROAD,LEEDS,18/4/2018 00:00:00,3/5/2018 0:00,430787.48,438690.02
MILES HILL ROAD,MILES HILL,18/4/2018 00:00:00,27/4/2018 00:00:00,429524.8,437067.56
SPENCER PLACE,CHAPELTOWN,18/4/2018 00:00:00,27/4/2018 00:00:00,431448.8,435806.56
CHAPELTOWN ROAD,CHAPELTOWN,18/4/2018 00:00:00,27/4/2018 00:00:00,430889.34,436408.3
CHAPELTOWN ROAD,CHAPELTOWN,18/4/2018 00:00:00,27/4/2018 00:00:00,430931.51,436026.43
CHAPELTOWN ROAD,CHAPELTOWN,18/4/2018 00:00:00,24/4/2018 00:00:00,430905.31,436532.96
CHAPELTOWN ROAD,CHAPELTOWN,18/4/2018 00:00:00,27/4/2018 00:00:00,430889.36,435516.19
CHAPELTOWN ROAD,CHAPELTOWN,18/4/2018 00:00:00,27/4/2018 00:00:00,430838.83,435427.02
RING ROAD FARNLEY,FARNLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,425027.45,433203.44
TONG ROAD,FARNLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,426310.82,433078.42
PUDSEY ROAD,BRAMLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,425168.87,433311.69
MARKHAM AVENUE,CHAPELTOWN,18/4/2018 00:00:00,27/4/2018 00:00:00,431757.57,435788.81
FOUNDRY MILL STREET,SEACROFT,18/4/2018 00:00:00,27/4/2018 00:00:00,434740.94,435274.12
FOUNDRY MILL STREET,SEACROFT,18/4/2018 00:00:00,27/4/2018 00:00:00,435002.87,435394.77
BROADWAY,HORSFORTH,18/4/2018 00:00:00,20/4/2018 00:00:00,422529.78,437078.3
NORTH LANE,HEADINGLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,427888.26,436196.24
ST ANNS LANE,BURLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,427166.37,435313.42
PARK AVENUE,ALLERTON BYWATER,18/4/2018 00:00:00,20/4/2018 00:00:00,442544.6,427924.82
BANK AVENUE,MORLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,426361.51,428297.95
LONGDIKE LANE,KIPPAX,18/4/2018 00:00:00,20/4/2018 00:00:00,442689.06,429714.44
OTLEY ROAD,HEADINGLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,427969,436070.77
THORN LANE,GLEDHOW,18/4/2018 00:00:00,27/4/2018 00:00:00,431944.35,436893.69
THORN LANE,GLEDHOW,18/4/2018 00:00:00,27/4/2018 00:00:00,431923.62,436777.16
SELBY ROAD,HALTON,18/4/2018 00:00:00,19/4/2018 00:00:00,433954.43,434007.31
SOUTH PARK TERRACE,PUDSEY,18/4/2018 00:00:00,20/4/2018 00:00:00,423100.91,431152.07
BANKHOUSE LANE,PUDSEY,18/4/2018 00:00:00,20/4/2018 00:00:00,421705.93,432090.1
HIGH STREET,BOSTON SPA,18/4/2018 00:00:00,20/4/2018 00:00:00,442505.53,445845.09
BUCKSTONE AVENUE,MOORTOWN,18/4/2018 00:00:00,20/4/2018 00:00:00,428850.38,439641.59
BUCKSTONE AVENUE,MOORTOWN,18/4/2018 00:00:00,20/4/2018 00:00:00,428876.84,439604.55
THE CRESCENT,ADEL,18/4/2018 00:00:00,25/4/2018 00:00:00,426852.66,439572.64
ARMLEY ROAD,ARMLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,427864.12,433710.94
HENCONNER LANE,BRAMLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,425097.96,434236.76
PLANTATION GARDENS,ALWOODLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,432672.93,440162.36
MEXBOROUGH STREET,CHAPELTOWN,18/4/2018 00:00:00,27/4/2018 00:00:00,430555.62,435615.26
SCOTT HALL ROAD,LEEDS,18/4/2018 00:00:00,2/5/2018 0:00,430075.31,437373.74
SCOTT HALL ROAD,LEEDS,18/4/2018 00:00:00,2/5/2018 0:00,430131.85,437507.02
SCOTT HALL ROAD,LEEDS,18/4/2018 00:00:00,2/5/2018 0:00,429958.32,436631.31
SCOTT HALL ROAD,LEEDS,18/4/2018 00:00:00,2/5/2018 0:00,430623.66,438879.36
BROAD LANE,BRAMLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,425861.72,435469.29
COAL HILL LANE,RODLEY,18/4/2018 00:00:00,20/4/2018 00:00:00,422525.54,435456.83
BRAEMAR DRIVE,GARFORTH,18/4/2018 00:00:00,15/5/2018 00:00:00,441761.05,433436.65
EASTWOOD LANE,SWARCLIFFE,18/4/2018 00:00:00,24/4/2018 00:00:00,436662.69,435947.82
INNER RING ROAD,LEEDS,18/4/2018 00:00:00,18/4/2018 00:00:00,429886.86,434418.7
CARDIGAN ROAD,HEADINGLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,428004.68,435423.46
KESWICK LANE,BARDSEY,18/4/2018 00:00:00,14/5/2018 00:00:00,436797.53,443908.8
HAREWOOD ROAD,COLLINGHAM,18/4/2018 00:00:00,20/4/2018 00:00:00,436495.51,445495.81
BRUNTCLIFFE ROAD,MORLEY,18/4/2018 00:00:00,19/4/2018 00:00:00,424930.68,427615.84
GLEDHOW LANE,GLEDHOW,18/4/2018 00:00:00,27/4/2018 00:00:00,431984.41,437037.02
PRINCES AVENUE,ROUNDHAY,18/4/2018 00:00:00,27/4/2018 00:00:00,432652.12,438067.86
OLD PARK ROAD,GLEDHOW,18/4/2018 00:00:00,27/4/2018 00:00:00,432366.77,437449.61
OLD PARK ROAD,GLEDHOW,18/4/2018 00:00:00,27/4/2018 00:00:00,432416.66,437366.44
OLD PARK ROAD,GLEDHOW,18/4/2018 00:00:00,27/4/2018 00:00:00,432546.94,437187.82
MOOR END,BOSTON SPA,18/4/2018 00:00:00,20/4/2018 00:00:00,441242.8,445736.28
AINSTY ROAD,WETHERBY,18/4/2018 00:00:00,4/5/2018 0:00,440399.73,449269.47
STAINBECK ROAD,MEANWOOD,18/4/2018 00:00:00,20/4/2018 00:00:00,430143.27,437520.69
BROOMHILL DRIVE,MOORTOWN,18/4/2018 00:00:00,4/5/2018 0:00,430384.94,438335.37
MORESDALE LANE,SEACROFT,18/4/2018 00:00:00,27/4/2018 00:00:00,434663.35,435463.29
MORESDALE LANE,SEACROFT,18/4/2018 00:00:00,27/4/2018 00:00:00,434725.99,435320.91
MORESDALE LANE,SEACROFT,18/4/2018 00:00:00,27/4/2018 00:00:00,434691.6,435403.43
MOOR FLATTS ROAD,MIDDLETON,18/4/2018 00:00:00,20/4/2018 00:00:00,430179.89,428306.82
GRANGE FIELDS WAY,BELLE ISLE,18/4/2018 00:00:00,20/4/2018 00:00:00,431892.41,428990.3
SEACROFT CRESCENT,SEACROFT,18/4/2018 00:00:00,27/4/2018 00:00:00,435616.84,436444.18
SEACROFT CRESCENT,SEACROFT,18/4/2018 00:00:00,27/4/2018 00:00:00,435603.67,436430.99
CLAY PIT LANE,SHEEPSCAR,18/4/2018 00:00:00,18/4/2018 00:00:00,430559.04,434516.47
ST MARKS AVENUE,WOODHOUSE,18/4/2018 00:00:00,20/4/2018 00:00:00,429461.13,434919.3
MOOR LANE,GUISELEY,18/4/2018 00:00:00,27/4/2018 00:00:00,419504.94,442573.16
WOODHOUSE SQUARE,WOODHOUSE,17/4/2018 00:00:00,19/4/2018 00:00:00,429312.68,434020.41
BAYSWATER ROAD,HAREHILLS,17/4/2018 00:00:00,14/5/2018 00:00:00,431871.24,434918.77
BROOKLANDS AVENUE,SEACROFT,17/4/2018 00:00:00,20/4/2018 00:00:00,434547.79,435642.64
MORESDALE LANE,SEACROFT,17/4/2018 00:00:00,14/5/2018 00:00:00,434651.76,435497.81
MORESDALE LANE,SEACROFT,17/4/2018 00:00:00,14/5/2018 00:00:00,434660.13,435473.84
MORESDALE LANE,SEACROFT,17/4/2018 00:00:00,14/5/2018 00:00:00,434662.87,435467.24
MORESDALE LANE,SEACROFT,17/4/2018 00:00:00,14/5/2018 00:00:00,434654.67,435489.94
MORESDALE LANE,SEACROFT,17/4/2018 00:00:00,14/5/2018 00:00:00,434658.9,435483.12
PRIMROSE WALK,CHURWELL,17/4/2018 00:00:00,18/4/2018 00:00:00,427300.56,429779.23
VESPER ROAD,KIRKSTALL,17/4/2018 00:00:00,18/4/2018 00:00:00,426057.33,436619.36
MICKLETOWN ROAD,METHLEY,17/4/2018 00:00:00,19/4/2018 00:00:00,439477.18,427103.91
MICKLETOWN ROAD,METHLEY,17/4/2018 00:00:00,19/4/2018 00:00:00,439469.51,427119.52
DEVONSHIRE AVENUE,LIDGETT PARK,17/4/2018 00:00:00,20/4/2018 00:00:00,432151.7,438738.04
ARNCLIFFE ROAD,WEST PARK,17/4/2018 00:00:00,20/4/2018 00:00:00,426659.88,437516.72
EASTERLY ROAD,GIPTON,17/4/2018 00:00:00,20/4/2018 00:00:00,432902.86,435984.48
KELMSCOTT GREEN,MANSTON,17/4/2018 00:00:00,19/4/2018 00:00:00,436880.35,435336.42
WHINMOOR GARDENS,WHINMOOR,17/4/2018 00:00:00,19/4/2018 00:00:00,435065.43,438219.12
MARSHALL STREET,GARFORTH,17/4/2018 00:00:00,18/4/2018 00:00:00,440378.17,433282.68
WATER LANE,FARNLEY,17/4/2018 00:00:00,19/4/2018 00:00:00,424983.95,433112.92
CASTLE INGS GARDENS,NEW FARNLEY,17/4/2018 00:00:00,19/4/2018 00:00:00,424713.35,430874.76
WOLLEY AVENUE,NEW FARNLEY,17/4/2018 00:00:00,19/4/2018 00:00:00,424917.32,430930.35
SELBY ROAD,GARFORTH,17/4/2018 00:00:00,19/4/2018 00:00:00,442446.66,431745.08
SCOTT HALL ROAD,LEEDS,17/4/2018 00:00:00,1/5/2018 0:00,429980.79,436574.8
PRIESTHORPE ROAD,FARSLEY,17/4/2018 00:00:00,19/4/2018 00:00:00,421569.67,435590.81
PARK PARADE,BURMANTOFTS,17/4/2018 00:00:00,19/4/2018 00:00:00,432185.01,432946.23
KING LANE,MOORTOWN,17/4/2018 00:00:00,20/4/2018 00:00:00,428507.13,440916.9
MANOR ROAD,ROTHWELL,17/4/2018 00:00:00,19/4/2018 00:00:00,434142.27,428655.82
FIELD END ROAD,HALTON,17/4/2018 00:00:00,19/4/2018 00:00:00,435507.27,433263.51
AVENUE C,THORP ARCH ESTATE,17/4/2018 00:00:00,20/4/2018 00:00:00,444930.74,446517.33
RUDGATE,WALTON,17/4/2018 00:00:00,20/4/2018 00:00:00,445484.38,447969.63
ST ANNS LANE,BURLEY,17/4/2018 00:00:00,19/4/2018 00:00:00,427149.74,435349.38
THORPE LANE,MIDDLETON,17/4/2018 00:00:00,18/4/2018 00:00:00,429933.31,426998.12
RING ROAD MOORTOWN,MOORTOWN,17/4/2018 00:00:00,20/4/2018 00:00:00,429835.01,438896.98
KIRKSTALL HILL,KIRKSTALL,17/4/2018 00:00:00,3/5/2018 0:00,426681.13,435511.05
BROADWAY,HORSFORTH,17/4/2018 00:00:00,18/4/2018 00:00:00,423197.69,437708.07
DRURY LANE,HORSFORTH,17/4/2018 00:00:00,20/4/2018 00:00:00,423680.51,437817.29
FOUNDRY MILL STREET,SEACROFT,17/4/2018 00:00:00,20/4/2018 00:00:00,434634.82,435262.73
FOUNDRY MILL STREET,SEACROFT,17/4/2018 00:00:00,20/4/2018 00:00:00,434727.23,435270.47
FOUNDRY MILL STREET,SEACROFT,17/4/2018 00:00:00,20/4/2018 00:00:00,434690.85,435257.3
FOUNDRY MILL STREET,SEACROFT,17/4/2018 00:00:00,20/4/2018 00:00:00,434719.07,435266.62
WATER LANE,HOLBECK,17/4/2018 00:00:00,9/5/2018 0:00,429456.46,432905.68
COPPICE WOOD GROVE,YEADON,17/4/2018 00:00:00,20/4/2018 00:00:00,420117.07,441962.65
HARROGATE ROAD,HAREWOOD,17/4/2018 00:00:00,15/5/2018 00:00:00,431225.61,446057.8
CANADA DRIVE,RAWDON,17/4/2018 00:00:00,20/4/2018 00:00:00,421110.09,440082.14
NORWOOD CROFT,STANNINGLEY,17/4/2018 00:00:00,18/4/2018 00:00:00,422669.66,434429.36
RICHARDSHAW ROAD,PUDSEY,17/4/2018 00:00:00,19/4/2018 00:00:00,422653.14,434219.37
PONTEFRACT LANE,RICHMOND HILL,17/4/2018 00:00:00,18/4/2018 00:00:00,431669.45,433452.46
PONTEFRACT LANE,RICHMOND HILL,17/4/2018 00:00:00,18/4/2018 00:00:00,432176.4,432820.11
CALVERLEY LANE,FARSLEY,17/4/2018 00:00:00,19/4/2018 00:00:00,421239.28,436427.18
BRADFORD ROAD,TINGLEY,17/4/2018 00:00:00,18/4/2018 00:00:00,428812.13,425992.5
WORTLEY LANE,HOLBECK,17/4/2018 00:00:00,18/4/2018 00:00:00,428643.32,432681.18
ARTHINGTON ROAD,ADEL,16/4/2018 00:00:00,9/5/2018 0:00,427394.48,442257
STANNINGLEY ROAD,LEEDS,16/4/2018 00:00:00,18/4/2018 00:00:00,425406.4,434298.58
RODLEY LANE,RODLEY,16/4/2018 00:00:00,18/4/2018 00:00:00,422178.01,436404.08
STURTON LANE,GARFORTH,16/4/2018 00:00:00,15/5/2018 00:00:00,441370.05,433580.3
ROUNDHAY ROAD,LEEDS,16/4/2018 00:00:00,14/5/2018 00:00:00,431336.33,435051.13
ROUNDHAY ROAD,LEEDS,16/4/2018 00:00:00,20/4/2018 00:00:00,431411.08,435083.54
WOOD LANE,FARNLEY,16/4/2018 00:00:00,18/4/2018 00:00:00,424718.24,433260.53
BECKHILL AVENUE,MILES HILL,16/4/2018 00:00:00,20/4/2018 00:00:00,429447.36,436899.66
ROSGILL DRIVE,SEACROFT,16/4/2018 00:00:00,1/5/2018 0:00,435052.86,436264.18
